시점,시도,시군구,미분양수,준공_후_미분양수,준공_전_미분양수
2013.06,강원특별자치도,영월군,85,85,0
2013.07,강원특별자치도,영월군,71,71,0
2013.08,강원특별자치도,영월군,71,71,0
2013.09,강원특별자치도,영월군,67,67,0
2013.10,강원특별자치도,영월군,67,67,0
2013.11,강원특별자치도,영월군,67,67,0
2013.12,강원특별자치도,영월군,63,63,0
2014.01,강원특별자치도,영월군,63,63,0
2014.02,강원특별자치도,영월군,63,63,0
2014.03,강원특별자치도,영월군,63,63,0
2014.04,강원특별자치도,영월군,63,63,0
2014.05,강원특별자치도,영월군,63,63,0
2014.06,강원특별자치도,영월군,63,63,0
2014.07,강원특별자치도,영월군,37,37,0
2014.08,강원특별자치도,영월군,37,37,0
2014.09,강원특별자치도,영월군,37,37,0
2014.10,강원특별자치도,영월군,37,37,0
2014.11,강원특별자치도,영월군,26,26,0
2014.12,강원특별자치도,영월군,26,26,0
2015.01,강원특별자치도,영월군,26,26,0
2015.02,강원특별자치도,영월군,26,26,0
2015.03,강원특별자치도,영월군,26,26,0
2015.04,강원특별자치도,영월군,26,26,0
2015.05,강원특별자치도,영월군,7,7,0
2015.06,강원특별자치도,영월군,7,7,0
2015.07,강원특별자치도,영월군,0,0,0
2015.08,강원특별자치도,영월군,0,0,0
2015.09,강원특별자치도,영월군,0,0,0
2015.10,강원특별자치도,영월군,0,0,0
2015.11,강원특별자치도,영월군,0,0,0
2015.12,강원특별자치도,영월군,0,0,0
2016.01,강원특별자치도,영월군,0,0,0
2016.02,강원특별자치도,영월군,0,0,0
2016.03,강원특별자치도,영월군,0,0,0
2016.04,강원특별자치도,영월군,0,0,0
2016.05,강원특별자치도,영월군,13,0,13
2016.06,강원특별자치도,영월군,84,0,84
2016.07,강원특별자치도,영월군,71,0,71
2016.08,강원특별자치도,영월군,56,0,56
2016.09,강원특별자치도,영월군,56,0,56
2016.10,강원특별자치도,영월군,56,0,56
2016.11,강원특별자치도,영월군,56,0,56
2016.12,강원특별자치도,영월군,56,0,56
2017.01,강원특별자치도,영월군,55,0,55
2017.02,강원특별자치도,영월군,105,0,105
2017.03,강원특별자치도,영월군,104,0,104
2017.04,강원특별자치도,영월군,73,0,73
2017.05,강원특별자치도,영월군,62,0,62
2017.06,강원특별자치도,영월군,51,0,51
2017.07,강원특별자치도,영월군,48,0,48
2017.08,강원특별자치도,영월군,41,0,41
2017.09,강원특별자치도,영월군,35,0,35
2017.10,강원특별자치도,영월군,25,0,25
2017.11,강원특별자치도,영월군,19,0,19
2017.12,강원특별자치도,영월군,19,0,19
2018.01,강원특별자치도,영월군,19,0,19
2018.02,강원특별자치도,영월군,16,0,16
2018.03,강원특별자치도,영월군,14,0,14
2018.04,강원특별자치도,영월군,13,0,13
2018.05,강원특별자치도,영월군,12,0,12
2018.06,강원특별자치도,영월군,12,12,0
2018.07,강원특별자치도,영월군,12,12,0
2018.08,강원특별자치도,영월군,12,12,0
2018.09,강원특별자치도,영월군,12,12,0
2018.10,강원특별자치도,영월군,12,12,0
2018.11,강원특별자치도,영월군,1,1,0
2018.12,강원특별자치도,영월군,337,1,336
2013.01,강원특별자치도,평창군,372,115,257
2013.02,강원특별자치도,평창군,372,115,257
2013.03,강원특별자치도,평창군,372,115,257
2013.04,강원특별자치도,평창군,372,115,257
2013.05,강원특별자치도,평창군,367,110,257
2013.06,강원특별자치도,평창군,367,110,257
2013.07,강원특별자치도,평창군,367,110,257
2013.08,강원특별자치도,평창군,367,110,257
2013.09,강원특별자치도,평창군,285,87,198
2013.10,강원특별자치도,평창군,281,83,198
2013.11,강원특별자치도,평창군,214,16,198
2013.12,강원특별자치도,평창군,214,16,198
2014.01,강원특별자치도,평창군,214,16,198
2014.02,강원특별자치도,평창군,214,16,198
2014.03,강원특별자치도,평창군,208,10,198
2014.04,강원특별자치도,평창군,208,10,198
2014.05,강원특별자치도,평창군,208,10,198
2014.06,강원특별자치도,평창군,208,10,198
2014.07,강원특별자치도,평창군,208,10,198
2014.08,강원특별자치도,평창군,208,10,198
2014.09,강원특별자치도,평창군,208,10,198
2014.10,강원특별자치도,평창군,208,10,198
2014.11,강원특별자치도,평창군,208,10,198
2014.12,강원특별자치도,평창군,208,10,198
2015.01,강원특별자치도,평창군,207,9,198
2015.02,강원특별자치도,평창군,207,9,198
2015.03,강원특별자치도,평창군,207,9,198
2015.04,강원특별자치도,평창군,207,9,198
2015.05,강원특별자치도,평창군,207,9,198
2015.06,강원특별자치도,평창군,207,9,198
2015.07,강원특별자치도,평창군,207,9,198
2015.08,강원특별자치도,평창군,9,9,0
2015.09,강원특별자치도,평창군,9,9,0
2015.10,강원특별자치도,평창군,9,9,0
2015.11,강원특별자치도,평창군,9,9,0
2015.12,강원특별자치도,평창군,17,17,0
2016.01,강원특별자치도,평창군,17,17,0
2016.02,강원특별자치도,평창군,17,17,0
2016.03,강원특별자치도,평창군,17,17,0
2016.04,강원특별자치도,평창군,17,17,0
2016.05,강원특별자치도,평창군,17,17,0
2016.06,강원특별자치도,평창군,9,9,0
2016.07,강원특별자치도,평창군,444,444,0
2016.08,강원특별자치도,평창군,424,424,0
2016.09,강원특별자치도,평창군,424,424,0
2016.10,강원특별자치도,평창군,424,424,0
2016.11,강원특별자치도,평창군,424,424,0
2016.12,강원특별자치도,평창군,424,424,0
2017.01,강원특별자치도,평창군,425,425,0
2017.02,강원특별자치도,평창군,425,425,0
2017.03,강원특별자치도,평창군,425,425,0
2017.04,강원특별자치도,평창군,425,425,0
2017.05,강원특별자치도,평창군,383,383,0
2017.06,강원특별자치도,평창군,375,375,0
2017.07,강원특별자치도,평창군,367,367,0
2017.08,강원특별자치도,평창군,289,289,0
2017.09,강원특별자치도,평창군,198,198,0
2017.10,강원특별자치도,평창군,138,138,0
2017.11,강원특별자치도,평창군,105,105,0
2017.12,강원특별자치도,평창군,68,68,0
2018.01,강원특별자치도,평창군,24,24,0
2018.02,강원특별자치도,평창군,13,13,0
2018.03,강원특별자치도,평창군,10,10,0
2018.04,강원특별자치도,평창군,9,9,0
2018.05,강원특별자치도,평창군,9,9,0
2018.06,강원특별자치도,평창군,9,9,0
2018.07,강원특별자치도,평창군,9,9,0
2018.08,강원특별자치도,평창군,9,9,0
2018.09,강원특별자치도,평창군,9,9,0
2018.10,강원특별자치도,평창군,9,9,0
2018.11,강원특별자치도,평창군,9,9,0
2018.12,강원특별자치도,평창군,9,9,0
2013.01,강원특별자치도,정선군,0,0,0
2013.02,강원특별자치도,정선군,0,0,0
2013.03,강원특별자치도,정선군,0,0,0
2013.04,강원특별자치도,정선군,0,0,0
2013.05,강원특별자치도,정선군,0,0,0
2013.06,강원특별자치도,정선군,0,0,0
2013.07,강원특별자치도,정선군,0,0,0
2013.08,강원특별자치도,정선군,0,0,0
2013.09,강원특별자치도,정선군,0,0,0
2013.10,강원특별자치도,정선군,0,0,0
2013.11,강원특별자치도,정선군,0,0,0
2013.12,강원특별자치도,정선군,0,0,0
2014.01,강원특별자치도,정선군,0,0,0
2014.02,강원특별자치도,정선군,0,0,0
2014.03,강원특별자치도,정선군,0,0,0
2014.04,강원특별자치도,정선군,0,0,0
2014.05,강원특별자치도,정선군,0,0,0
2014.06,강원특별자치도,정선군,0,0,0
2014.07,강원특별자치도,정선군,0,0,0
2014.08,강원특별자치도,정선군,0,0,0
2014.09,강원특별자치도,정선군,0,0,0
2014.10,강원특별자치도,정선군,0,0,0
2014.11,강원특별자치도,정선군,0,0,0
2014.12,강원특별자치도,정선군,0,0,0
2015.01,강원특별자치도,정선군,0,0,0
2015.02,강원특별자치도,정선군,0,0,0
2015.03,강원특별자치도,정선군,0,0,0
2015.04,강원특별자치도,정선군,0,0,0
2015.05,강원특별자치도,정선군,0,0,0
2015.06,강원특별자치도,정선군,0,0,0
2015.07,강원특별자치도,정선군,0,0,0
2015.08,강원특별자치도,정선군,0,0,0
2015.09,강원특별자치도,정선군,0,0,0
2015.10,강원특별자치도,정선군,0,0,0
2015.11,강원특별자치도,정선군,0,0,0
2015.12,강원특별자치도,정선군,0,0,0
2016.01,강원특별자치도,정선군,0,0,0
2016.02,강원특별자치도,정선군,17,17,0
2016.03,강원특별자치도,정선군,17,17,0
2016.04,강원특별자치도,정선군,17,17,0
2016.05,강원특별자치도,정선군,17,17,0
2016.06,강원특별자치도,정선군,316,17,299
2016.07,강원특별자치도,정선군,199,17,182
2016.08,강원특별자치도,정선군,194,17,177
2016.09,강원특별자치도,정선군,192,17,175
2016.10,강원특별자치도,정선군,186,17,169
2016.11,강원특별자치도,정선군,183,17,166
2016.12,강원특별자치도,정선군,176,17,159
2017.01,강원특별자치도,정선군,172,17,155
2017.02,강원특별자치도,정선군,169,17,152
2017.03,강원특별자치도,정선군,166,17,149
2017.04,강원특별자치도,정선군,160,17,143
2017.05,강원특별자치도,정선군,151,17,134
2017.06,강원특별자치도,정선군,143,17,126
2017.07,강원특별자치도,정선군,164,17,147
2017.08,강원특별자치도,정선군,159,17,142
2017.09,강원특별자치도,정선군,155,17,138
2017.10,강원특별자치도,정선군,151,17,134
2017.11,강원특별자치도,정선군,146,17,129
2017.12,강원특별자치도,정선군,143,17,126
2018.01,강원특별자치도,정선군,141,17,124
2018.02,강원특별자치도,정선군,140,17,123
2018.03,강원특별자치도,정선군,137,17,120
2018.04,강원특별자치도,정선군,134,17,117
2018.05,강원특별자치도,정선군,132,17,115
2018.06,강원특별자치도,정선군,131,17,114
2018.07,강원특별자치도,정선군,127,17,110
2018.08,강원특별자치도,정선군,123,17,106
2018.09,강원특별자치도,정선군,121,17,104
2018.10,강원특별자치도,정선군,120,17,103
2018.11,강원특별자치도,정선군,116,116,0
2018.12,강원특별자치도,정선군,114,114,0
2013.01,강원특별자치도,철원군,73,73,0
2013.02,강원특별자치도,철원군,73,73,0
2013.03,강원특별자치도,철원군,60,60,0
2013.04,강원특별자치도,철원군,60,60,0
2013.05,강원특별자치도,철원군,48,48,0
2013.06,강원특별자치도,철원군,48,48,0
2013.07,강원특별자치도,철원군,46,46,0
2013.08,강원특별자치도,철원군,46,46,0
2013.09,강원특별자치도,철원군,44,44,0
2013.10,강원특별자치도,철원군,43,43,0
2013.11,강원특별자치도,철원군,43,43,0
2013.12,강원특별자치도,철원군,42,42,0
2014.01,강원특별자치도,철원군,40,40,0
2014.02,강원특별자치도,철원군,40,40,0
2014.03,강원특별자치도,철원군,40,40,0
2014.04,강원특별자치도,철원군,33,33,0
2014.05,강원특별자치도,철원군,31,31,0
2014.06,강원특별자치도,철원군,30,30,0
2014.07,강원특별자치도,철원군,29,29,0
2014.08,강원특별자치도,철원군,29,29,0
2014.09,강원특별자치도,철원군,16,16,0
2014.10,강원특별자치도,철원군,14,14,0
2014.11,강원특별자치도,철원군,13,13,0
2014.12,강원특별자치도,철원군,11,11,0
2015.01,강원특별자치도,철원군,5,5,0
2015.02,강원특별자치도,철원군,2,2,0
2015.03,강원특별자치도,철원군,2,2,0
2015.04,강원특별자치도,철원군,0,0,0
2015.05,강원특별자치도,철원군,0,0,0
2015.06,강원특별자치도,철원군,0,0,0
2015.07,강원특별자치도,철원군,0,0,0
2015.08,강원특별자치도,철원군,0,0,0
2015.09,강원특별자치도,철원군,0,0,0
2015.10,강원특별자치도,철원군,0,0,0
2015.11,강원특별자치도,철원군,0,0,0
2015.12,강원특별자치도,철원군,0,0,0
2016.01,강원특별자치도,철원군,0,0,0
2016.02,강원특별자치도,철원군,0,0,0
2016.03,강원특별자치도,철원군,0,0,0
2016.04,강원특별자치도,철원군,0,0,0
2016.05,강원특별자치도,철원군,0,0,0
2016.06,강원특별자치도,철원군,0,0,0
2016.07,강원특별자치도,철원군,0,0,0
2016.08,강원특별자치도,철원군,0,0,0
2016.09,강원특별자치도,철원군,0,0,0
2016.10,강원특별자치도,철원군,0,0,0
2016.11,강원특별자치도,철원군,0,0,0
2016.12,강원특별자치도,철원군,0,0,0
2017.01,강원특별자치도,철원군,0,0,0
2017.02,강원특별자치도,철원군,0,0,0
2017.03,강원특별자치도,철원군,0,0,0
2017.04,강원특별자치도,철원군,0,0,0
2017.05,강원특별자치도,철원군,0,0,0
2017.06,강원특별자치도,철원군,0,0,0
2017.07,강원특별자치도,철원군,0,0,0
2017.08,강원특별자치도,철원군,0,0,0
2017.09,강원특별자치도,철원군,0,0,0
2017.10,강원특별자치도,철원군,0,0,0
2017.11,강원특별자치도,철원군,0,0,0
2017.12,강원특별자치도,철원군,0,0,0
2018.01,강원특별자치도,철원군,0,0,0
2018.02,강원특별자치도,철원군,0,0,0
2018.04,강원특별자치도,철원군,0,0,0
2018.07,강원특별자치도,철원군,0,0,0
2018.08,강원특별자치도,철원군,0,0,0
2018.11,강원특별자치도,철원군,0,0,0
2018.12,강원특별자치도,철원군,0,0,0
2013.01,강원특별자치도,화천군,0,0,0
2013.02,강원특별자치도,화천군,0,0,0
2013.03,강원특별자치도,화천군,0,0,0
2013.04,강원특별자치도,화천군,0,0,0
2013.05,강원특별자치도,화천군,0,0,0
2013.06,강원특별자치도,화천군,0,0,0
2013.07,강원특별자치도,화천군,0,0,0
2013.08,강원특별자치도,화천군,0,0,0
2013.09,강원특별자치도,화천군,0,0,0
2013.10,강원특별자치도,화천군,0,0,0
2013.11,강원특별자치도,화천군,0,0,0
2013.12,강원특별자치도,화천군,0,0,0
2014.01,강원특별자치도,화천군,0,0,0
2014.02,강원특별자치도,화천군,0,0,0
2014.03,강원특별자치도,화천군,0,0,0
2014.04,강원특별자치도,화천군,0,0,0
2014.05,강원특별자치도,화천군,0,0,0
2014.06,강원특별자치도,화천군,0,0,0
2014.07,강원특별자치도,화천군,0,0,0
2014.08,강원특별자치도,화천군,0,0,0
2014.09,강원특별자치도,화천군,0,0,0
2014.10,강원특별자치도,화천군,0,0,0
2014.11,강원특별자치도,화천군,0,0,0
2014.12,강원특별자치도,화천군,0,0,0
2015.01,강원특별자치도,화천군,0,0,0
2015.02,강원특별자치도,화천군,0,0,0
2015.03,강원특별자치도,화천군,0,0,0
2015.04,강원특별자치도,화천군,0,0,0
2015.05,강원특별자치도,화천군,0,0,0
2015.06,강원특별자치도,화천군,0,0,0
2015.07,강원특별자치도,화천군,0,0,0
2015.08,강원특별자치도,화천군,0,0,0
2015.09,강원특별자치도,화천군,0,0,0
2015.10,강원특별자치도,화천군,0,0,0
2015.11,강원특별자치도,화천군,86,34,52
2015.12,강원특별자치도,화천군,86,34,52
2016.01,강원특별자치도,화천군,74,22,52
2016.02,강원특별자치도,화천군,72,22,50
2016.03,강원특별자치도,화천군,72,22,50
2016.04,강원특별자치도,화천군,70,20,50
2016.05,강원특별자치도,화천군,57,20,37
2016.06,강원특별자치도,화천군,57,20,37
2016.07,강원특별자치도,화천군,57,20,37
2016.08,강원특별자치도,화천군,54,20,34
2016.09,강원특별자치도,화천군,46,12,34
2016.10,강원특별자치도,화천군,44,12,32
2016.11,강원특별자치도,화천군,41,12,29
2016.12,강원특별자치도,화천군,41,12,29
2017.01,강원특별자치도,화천군,41,12,29
2017.02,강원특별자치도,화천군,41,41,0
2017.03,강원특별자치도,화천군,30,41,-11
2017.04,강원특별자치도,화천군,25,41,-16
2017.05,강원특별자치도,화천군,25,25,0
2017.06,강원특별자치도,화천군,25,25,0
2017.07,강원특별자치도,화천군,25,25,0
2017.08,강원특별자치도,화천군,25,25,0
2017.09,강원특별자치도,화천군,6,6,0
2017.10,강원특별자치도,화천군,6,6,0
2017.11,강원특별자치도,화천군,5,5,0
2017.12,강원특별자치도,화천군,5,5,0
2018.01,강원특별자치도,화천군,5,5,0
2018.02,강원특별자치도,화천군,2,2,0
2018.03,강원특별자치도,화천군,2,2,0
2018.04,강원특별자치도,화천군,2,2,0
2018.05,강원특별자치도,화천군,2,2,0
2018.06,강원특별자치도,화천군,1,1,0
2018.07,강원특별자치도,화천군,1,1,0
2018.08,강원특별자치도,화천군,1,1,0
2018.09,강원특별자치도,화천군,1,1,0
2018.10,강원특별자치도,화천군,1,1,0
2018.11,강원특별자치도,화천군,0,0,0
2018.12,강원특별자치도,화천군,0,0,0
2013.01,강원특별자치도,양구군,90,0,90
2013.02,강원특별자치도,양구군,90,0,90
2013.03,강원특별자치도,양구군,82,0,82
2013.04,강원특별자치도,양구군,82,82,0
2013.05,강원특별자치도,양구군,82,82,0
2013.06,강원특별자치도,양구군,82,82,0
2013.07,강원특별자치도,양구군,82,82,0
2013.08,강원특별자치도,양구군,82,82,0
2013.09,강원특별자치도,양구군,81,81,0
2013.10,강원특별자치도,양구군,80,80,0
2013.11,강원특별자치도,양구군,80,80,0
2013.12,강원특별자치도,양구군,80,80,0
2014.01,강원특별자치도,양구군,80,80,0
2014.02,강원특별자치도,양구군,80,80,0
2014.03,강원특별자치도,양구군,80,80,0
2014.04,강원특별자치도,양구군,80,80,0
2014.05,강원특별자치도,양구군,80,80,0
2014.06,강원특별자치도,양구군,80,80,0
2014.07,강원특별자치도,양구군,79,79,0
2014.08,강원특별자치도,양구군,79,79,0
2014.09,강원특별자치도,양구군,79,79,0
2014.10,강원특별자치도,양구군,79,79,0
2014.11,강원특별자치도,양구군,79,79,0
2014.12,강원특별자치도,양구군,79,79,0
2015.01,강원특별자치도,양구군,79,79,0
2015.02,강원특별자치도,양구군,79,79,0
2015.03,강원특별자치도,양구군,79,79,0
2015.04,강원특별자치도,양구군,79,79,0
2015.05,강원특별자치도,양구군,79,79,0
2015.06,강원특별자치도,양구군,6,6,0
2015.07,강원특별자치도,양구군,6,6,0
2015.08,강원특별자치도,양구군,6,6,0
2015.09,강원특별자치도,양구군,6,6,0
2015.10,강원특별자치도,양구군,6,6,0
2015.11,강원특별자치도,양구군,6,6,0
2015.12,강원특별자치도,양구군,6,6,0
2016.01,강원특별자치도,양구군,6,6,0
2016.02,강원특별자치도,양구군,6,6,0
2016.03,강원특별자치도,양구군,6,6,0
2016.04,강원특별자치도,양구군,6,6,0
2016.05,강원특별자치도,양구군,6,6,0
2016.06,강원특별자치도,양구군,5,5,0
2016.07,강원특별자치도,양구군,5,5,0
2016.08,강원특별자치도,양구군,5,5,0
2016.09,강원특별자치도,양구군,5,5,0
2016.10,강원특별자치도,양구군,5,5,0
2016.11,강원특별자치도,양구군,5,5,0
2016.12,강원특별자치도,양구군,0,0,0
2017.01,강원특별자치도,양구군,0,0,0
2017.02,강원특별자치도,양구군,0,0,0
2017.03,강원특별자치도,양구군,0,0,0
2017.04,강원특별자치도,양구군,0,0,0
2017.05,강원특별자치도,양구군,0,0,0
2017.06,강원특별자치도,양구군,0,0,0
2017.07,강원특별자치도,양구군,0,0,0
2017.08,강원특별자치도,양구군,0,0,0
2017.09,강원특별자치도,양구군,0,0,0
2017.10,강원특별자치도,양구군,0,0,0
2017.11,강원특별자치도,양구군,0,0,0
2017.12,강원특별자치도,양구군,0,0,0
2018.01,강원특별자치도,양구군,0,0,0
2018.02,강원특별자치도,양구군,0,0,0
2018.04,강원특별자치도,양구군,0,0,0
2018.07,강원특별자치도,양구군,0,0,0
2018.08,강원특별자치도,양구군,0,0,0
2018.11,강원특별자치도,양구군,0,0,0
2018.12,강원특별자치도,양구군,0,0,0
2013.01,강원특별자치도,인제군,0,0,0
2013.02,강원특별자치도,인제군,0,0,0
2013.03,강원특별자치도,인제군,0,0,0
2013.04,강원특별자치도,인제군,0,0,0
2013.05,강원특별자치도,인제군,0,0,0
2013.06,강원특별자치도,인제군,0,0,0
2013.07,강원특별자치도,인제군,0,0,0
2013.08,강원특별자치도,인제군,0,0,0
2013.09,강원특별자치도,인제군,25,25,0
2013.10,강원특별자치도,인제군,25,25,0
2013.11,강원특별자치도,인제군,25,25,0
2013.12,강원특별자치도,인제군,25,25,0
2014.01,강원특별자치도,인제군,25,25,0
2014.02,강원특별자치도,인제군,25,25,0
2014.03,강원특별자치도,인제군,25,25,0
2014.04,강원특별자치도,인제군,25,25,0
2014.05,강원특별자치도,인제군,25,25,0
2014.06,강원특별자치도,인제군,25,25,0
2014.07,강원특별자치도,인제군,23,23,0
2014.08,강원특별자치도,인제군,23,23,0
2014.09,강원특별자치도,인제군,20,20,0
2014.10,강원특별자치도,인제군,18,18,0
2014.11,강원특별자치도,인제군,17,17,0
2014.12,강원특별자치도,인제군,17,17,0
2015.01,강원특별자치도,인제군,10,10,0
2015.02,강원특별자치도,인제군,8,8,0
2015.03,강원특별자치도,인제군,8,8,0
2015.04,강원특별자치도,인제군,8,8,0
2015.05,강원특별자치도,인제군,6,6,0
2015.06,강원특별자치도,인제군,5,5,0
2015.07,강원특별자치도,인제군,4,4,0
2015.08,강원특별자치도,인제군,4,4,0
2015.09,강원특별자치도,인제군,2,2,0
2015.10,강원특별자치도,인제군,0,0,0
2015.11,강원특별자치도,인제군,0,0,0
2015.12,강원특별자치도,인제군,0,0,0
2016.01,강원특별자치도,인제군,0,0,0
2016.02,강원특별자치도,인제군,0,0,0
2016.03,강원특별자치도,인제군,0,0,0
2016.04,강원특별자치도,인제군,0,0,0
2016.05,강원특별자치도,인제군,0,0,0
2016.06,강원특별자치도,인제군,0,0,0
2016.07,강원특별자치도,인제군,0,0,0
2016.08,강원특별자치도,인제군,0,0,0
2016.09,강원특별자치도,인제군,0,0,0
2016.10,강원특별자치도,인제군,0,0,0
2016.11,강원특별자치도,인제군,0,0,0
2016.12,강원특별자치도,인제군,0,0,0
2017.01,강원특별자치도,인제군,0,0,0
2017.02,강원특별자치도,인제군,0,0,0
2017.03,강원특별자치도,인제군,0,0,0
2017.04,강원특별자치도,인제군,0,0,0
2017.05,강원특별자치도,인제군,0,0,0
2017.06,강원특별자치도,인제군,0,0,0
2017.07,강원특별자치도,인제군,0,0,0
2017.08,강원특별자치도,인제군,0,0,0
2017.09,강원특별자치도,인제군,0,0,0
2017.10,강원특별자치도,인제군,0,0,0
2017.11,강원특별자치도,인제군,0,0,0
2017.12,강원특별자치도,인제군,0,0,0
2018.01,강원특별자치도,인제군,0,0,0
2018.02,강원특별자치도,인제군,0,0,0
2018.03,강원특별자치도,인제군,351,0,351
2018.04,강원특별자치도,인제군,348,0,348
2018.05,강원특별자치도,인제군,346,0,346
2018.06,강원특별자치도,인제군,342,0,342
2018.07,강원특별자치도,인제군,325,0,325
2018.08,강원특별자치도,인제군,323,0,323
2018.09,강원특별자치도,인제군,323,0,323
2018.10,강원특별자치도,인제군,317,0,317
2018.11,강원특별자치도,인제군,316,0,316
2018.12,강원특별자치도,인제군,314,0,314
2013.01,강원특별자치도,고성군,84,84,0
2013.02,강원특별자치도,고성군,84,84,0
2013.03,강원특별자치도,고성군,84,84,0
2013.04,강원특별자치도,고성군,84,84,0
2013.05,강원특별자치도,고성군,84,84,0
2013.06,강원특별자치도,고성군,84,84,0
2013.07,강원특별자치도,고성군,84,84,0
2013.08,강원특별자치도,고성군,84,84,0
2013.09,강원특별자치도,고성군,84,84,0
2013.10,강원특별자치도,고성군,84,84,0
2013.11,강원특별자치도,고성군,84,84,0
2013.12,강원특별자치도,고성군,84,84,0
2014.01,강원특별자치도,고성군,84,84,0
2014.02,강원특별자치도,고성군,84,84,0
2014.03,강원특별자치도,고성군,84,84,0
2014.04,강원특별자치도,고성군,84,84,0
2014.05,강원특별자치도,고성군,84,84,0
2014.06,강원특별자치도,고성군,84,84,0
2014.07,강원특별자치도,고성군,84,84,0
2014.08,강원특별자치도,고성군,84,84,0
2014.09,강원특별자치도,고성군,84,84,0
2014.10,강원특별자치도,고성군,84,84,0
2014.11,강원특별자치도,고성군,84,84,0
2014.12,강원특별자치도,고성군,69,69,0
2015.01,강원특별자치도,고성군,69,69,0
2015.02,강원특별자치도,고성군,69,69,0
2015.03,강원특별자치도,고성군,69,69,0
2015.04,강원특별자치도,고성군,69,69,0
2015.05,강원특별자치도,고성군,69,69,0
2015.06,강원특별자치도,고성군,69,69,0
2015.07,강원특별자치도,고성군,69,69,0
2015.08,강원특별자치도,고성군,69,69,0
2015.09,강원특별자치도,고성군,69,69,0
2015.10,강원특별자치도,고성군,69,69,0
2015.11,강원특별자치도,고성군,69,69,0
2015.12,강원특별자치도,고성군,60,60,0
2016.01,강원특별자치도,고성군,59,59,0
2016.02,강원특별자치도,고성군,59,59,0
2016.03,강원특별자치도,고성군,56,56,0
2016.04,강원특별자치도,고성군,56,56,0
2016.05,강원특별자치도,고성군,55,55,0
2016.06,강원특별자치도,고성군,54,54,0
2016.07,강원특별자치도,고성군,54,54,0
2016.08,강원특별자치도,고성군,52,52,0
2016.09,강원특별자치도,고성군,51,51,0
2016.10,강원특별자치도,고성군,51,51,0
2016.11,강원특별자치도,고성군,50,50,0
2016.12,강원특별자치도,고성군,48,48,0
2017.01,강원특별자치도,고성군,48,48,0
2017.02,강원특별자치도,고성군,45,45,0
2017.03,강원특별자치도,고성군,44,44,0
2017.04,강원특별자치도,고성군,44,44,0
2017.05,강원특별자치도,고성군,44,44,0
2017.06,강원특별자치도,고성군,44,44,0
2017.07,강원특별자치도,고성군,44,44,0
2017.08,강원특별자치도,고성군,44,44,0
2017.09,강원특별자치도,고성군,44,44,0
2017.10,강원특별자치도,고성군,44,44,0
2017.11,강원특별자치도,고성군,44,44,0
2017.12,강원특별자치도,고성군,44,44,0
2018.01,강원특별자치도,고성군,44,44,0
2018.02,강원특별자치도,고성군,44,44,0
2018.03,강원특별자치도,고성군,44,44,0
2018.04,강원특별자치도,고성군,44,44,0
2018.05,강원특별자치도,고성군,44,44,0
2018.06,강원특별자치도,고성군,44,44,0
2018.07,강원특별자치도,고성군,44,44,0
2018.08,강원특별자치도,고성군,474,44,430
2018.09,강원특별자치도,고성군,425,44,381
2018.10,강원특별자치도,고성군,705,44,661
2018.11,강원특별자치도,고성군,682,44,638
2018.12,강원특별자치도,고성군,656,44,612
2013.01,강원특별자치도,양양군,1,1,0
2013.02,강원특별자치도,양양군,1,1,0
2013.03,강원특별자치도,양양군,0,0,0
2013.04,강원특별자치도,양양군,1,1,0
2013.05,강원특별자치도,양양군,1,1,0
2013.06,강원특별자치도,양양군,1,1,0
2013.07,강원특별자치도,양양군,1,1,0
2013.08,강원특별자치도,양양군,1,1,0
2013.09,강원특별자치도,양양군,1,1,0
2013.10,강원특별자치도,양양군,1,1,0
2013.11,강원특별자치도,양양군,1,1,0
2013.12,강원특별자치도,양양군,1,1,0
2014.01,강원특별자치도,양양군,1,1,0
2014.02,강원특별자치도,양양군,1,1,0
2014.03,강원특별자치도,양양군,1,1,0
2014.04,강원특별자치도,양양군,1,1,0
2014.05,강원특별자치도,양양군,1,1,0
2014.06,강원특별자치도,양양군,0,0,0
2014.07,강원특별자치도,양양군,0,0,0
2014.08,강원특별자치도,양양군,0,0,0
2014.09,강원특별자치도,양양군,0,0,0
2014.10,강원특별자치도,양양군,0,0,0
2014.11,강원특별자치도,양양군,0,0,0
2014.12,강원특별자치도,양양군,0,0,0
2015.01,강원특별자치도,양양군,0,0,0
2015.02,강원특별자치도,양양군,0,0,0
2015.03,강원특별자치도,양양군,0,0,0
2015.04,강원특별자치도,양양군,33,0,33
2015.05,강원특별자치도,양양군,26,0,26
2015.06,강원특별자치도,양양군,0,0,0
2015.07,강원특별자치도,양양군,0,0,0
2015.08,강원특별자치도,양양군,0,0,0
2015.09,강원특별자치도,양양군,0,0,0
2015.10,강원특별자치도,양양군,0,0,0
2015.11,강원특별자치도,양양군,0,0,0
2015.12,강원특별자치도,양양군,0,0,0
2016.01,강원특별자치도,양양군,0,0,0
2016.02,강원특별자치도,양양군,0,0,0
2016.03,강원특별자치도,양양군,0,0,0
2016.04,강원특별자치도,양양군,0,0,0
2016.05,강원특별자치도,양양군,0,0,0
2016.06,강원특별자치도,양양군,0,0,0
2016.07,강원특별자치도,양양군,0,0,0
2016.08,강원특별자치도,양양군,0,0,0
2016.09,강원특별자치도,양양군,0,0,0
2016.10,강원특별자치도,양양군,0,0,0
